"Territorial Unit","Year","Sex","Age","Severely Limited"
"Denmark","2014","Women","50-54","0.082"
"Denmark","2014","Women","55-59","0.088"
"Denmark","2014","Women","60-64","0.064"
"Denmark","2014","Women","65-69","0.037"
"Denmark","2014","Women","70-74","0.029"
"Denmark","2014","Women","75-79","0.076"
"Denmark","2014","Women","80-84","0.132"
"Denmark","2014","Women","85+","0.102"
"Denmark","2014","Men","16-19","0.02"
"Denmark","2014","Men","20-24","0.04"
"Denmark","2014","Men","25-29","0.046"
"Denmark","2014","Men","30-34","0.038"
"Denmark","2014","Men","35-39","0.049"
"Denmark","2014","Men","40-44","0.051"
"Denmark","2014","Men","45-49","0.053"
"Denmark","2014","Men","50-54","0.112"
"Denmark","2014","Men","55-59","0.089"
"Denmark","2014","Men","60-64","0.108"
"Denmark","2014","Men","65-69","0.057"
"Denmark","2014","Men","70-74","0.05"
"Denmark","2014","Men","75-79","0.084"
"Denmark","2014","Men","80-84","0.175"
"Denmark","2014","Men","85+","0.132"
"Estonia","2014","Women","16-19","0.004"
"Estonia","2014","Women","20-24","0.008"
"Estonia","2014","Women","25-29","0.019"
"Estonia","2014","Women","30-34","0.034"
"Estonia","2014","Women","35-39","0.038"
"Estonia","2014","Women","40-44","0.03"
"Estonia","2014","Women","45-49","0.032"
"Estonia","2014","Women","50-54","0.068"
"Estonia","2014","Women","55-59","0.084"
"Estonia","2014","Women","60-64","0.112"
"Estonia","2014","Women","65-69","0.154"
"Estonia","2014","Women","70-74","0.182"
"Estonia","2014","Women","75-79","0.253"
"Estonia","2014","Women","80-84","0.359"
"Estonia","2014","Women","85+","0.494"
"Estonia","2014","Men","16-19","0.033"
"Estonia","2014","Men","20-24","0.027"
"Estonia","2014","Men","25-29","0.038"
"Estonia","2014","Men","30-34","0.048"
"Estonia","2014","Men","35-39","0.049"
"Estonia","2014","Men","40-44","0.05"
"Estonia","2014","Men","45-49","0.051"
"Estonia","2014","Men","50-54","0.091"
"Estonia","2014","Men","55-59","0.134"
"Estonia","2014","Men","60-64","0.125"
"Estonia","2014","Men","65-69","0.136"
"Estonia","2014","Men","70-74","0.179"
"Estonia","2014","Men","75-79","0.263"
"Estonia","2014","Men","80-84","0.373"
"Estonia","2014","Men","85+","0.4"
"Finland","2014","Women","16-19","0.03"
"Finland","2014","Women","20-24","0.039"
"Finland","2014","Women","25-29","0.01"
"Finland","2014","Women","30-34","0.02"
"Finland","2014","Women","35-39","0.054"
"Finland","2014","Women","40-44","0.059"
"Finland","2014","Women","45-49","0.038"
"Finland","2014","Women","50-54","0.076"
"Finland","2014","Women","55-59","0.061"
"Finland","2014","Women","60-64","0.072"
"Finland","2014","Women","65-69","0.061"
"Finland","2014","Women","70-74","0.127"
"Finland","2014","Women","75-79","0.159"
"Finland","2014","Women","80-84","0.286"
"Finland","2014","Women","85+","0.341"
"Finland","2014","Men","16-19","0.013"
"Finland","2014","Men","20-24","0.011"
"Finland","2014","Men","25-29","0.037"
"Finland","2014","Men","30-34","0.016"
"Finland","2014","Men","35-39","0.054"
"Finland","2014","Men","40-44","0.039"
"Finland","2014","Men","45-49","0.047"
"Finland","2014","Men","50-54","0.067"
"Finland","2014","Men","55-59","0.075"
"Finland","2014","Men","60-64","0.078"
"Finland","2014","Men","65-69","0.111"
"Finland","2014","Men","70-74","0.105"
"Finland","2014","Men","75-79","0.224"
"Finland","2014","Men","80-84","0.27"
"Finland","2014","Men","85+","0.284"
"France","2014","Women","16-19","0.009"
"France","2014","Women","20-24","0.021"
"France","2014","Women","25-29","0.02"
"France","2014","Women","30-34","0.018"
"France","2014","Women","35-39","0.037"
"France","2014","Women","40-44","0.065"
"France","2014","Women","45-49","0.084"
"France","2014","Women","50-54","0.083"
"France","2014","Women","55-59","0.132"
"France","2014","Women","60-64","0.13"
"France","2014","Women","65-69","0.107"
"France","2014","Women","70-74","0.14"
"France","2014","Women","75-79","0.237"
"France","2014","Women","80-84","0.282"
"France","2014","Women","85+","0.428"
"France","2014","Men","16-19","0.024"
"France","2014","Men","20-24","0.028"
"France","2014","Men","25-29","0.029"
"France","2014","Men","30-34","0.045"
"France","2014","Men","35-39","0.019"
"France","2014","Men","40-44","0.05"
"France","2014","Men","45-49","0.074"
"France","2014","Men","50-54","0.08"
"France","2014","Men","55-59","0.109"
"France","2014","Men","60-64","0.102"
"France","2014","Men","65-69","0.115"
"France","2014","Men","70-74","0.14"
"France","2014","Men","75-79","0.157"
"France","2014","Men","80-84","0.263"
"France","2014","Men","85+","0.342"
"Germany","2014","Women","16-19","0.014"
"Germany","2014","Women","20-24","0.027"
"Germany","2014","Women","25-29","0.031"
"Germany","2014","Women","30-34","0.031"
"Germany","2014","Women","35-39","0.055"
"Germany","2014","Women","40-44","0.06"
"Germany","2014","Women","45-49","0.081"
"Germany","2014","Women","50-54","0.125"
"Germany","2014","Women","55-59","0.15"
"Germany","2014","Women","60-64","0.16"
"Germany","2014","Women","65-69","0.11"
"Germany","2014","Women","70-74","0.126"
"Germany","2014","Women","75-79","0.205"
"Germany","2014","Women","80-84","0.36"
"Germany","2014","Women","85+","0.541"
"Germany","2014","Men","16-19","0.016"
"Germany","2014","Men","20-24","0.022"
"Germany","2014","Men","25-29","0.038"
"Germany","2014","Men","30-34","0.016"
"Germany","2014","Men","35-39","0.04"
"Germany","2014","Men","40-44","0.078"
"Germany","2014","Men","45-49","0.073"
"Germany","2014","Men","50-54","0.109"
"Germany","2014","Men","55-59","0.166"
"Germany","2014","Men","60-64","0.185"
"Germany","2014","Men","65-69","0.163"
"Germany","2014","Men","70-74","0.13"
"Germany","2014","Men","75-79","0.169"
"Germany","2014","Men","80-84","0.235"
"Germany","2014","Men","85+","0.392"
"Greece","2014","Women","16-19","0.003"
"Greece","2014","Women","20-24","0.013"
"Greece","2014","Women","25-29","0.017"
"Greece","2014","Women","30-34","0.021"
"Greece","2014","Women","35-39","0.022"
"Greece","2014","Women","40-44","0.04"
"Greece","2014","Women","45-49","0.051"
"Greece","2014","Women","50-54","0.083"
"Greece","2014","Women","55-59","0.104"
"Greece","2014","Women","60-64","0.166"
"Greece","2014","Women","65-69","0.181"
"Greece","2014","Women","70-74","0.25"
"Greece","2014","Women","75-79","0.326"
"Greece","2014","Women","80-84","0.439"
"Greece","2014","Women","85+","0.599"
"Greece","2014","Men","16-19","0.001"
"Greece","2014","Men","20-24","0.007"
"Greece","2014","Men","25-29","0.03"
"Greece","2014","Men","30-34","0.033"
"Greece","2014","Men","35-39","0.023"
"Greece","2014","Men","40-44","0.056"
"Greece","2014","Men","45-49","0.042"
"Greece","2014","Men","50-54","0.066"
"Greece","2014","Men","55-59","0.098"
"Greece","2014","Men","60-64","0.149"
"Greece","2014","Men","65-69","0.21"
"Greece","2014","Men","70-74","0.182"
"Greece","2014","Men","75-79","0.258"
"Greece","2014","Men","80-84","0.378"
"Greece","2014","Men","85+","0.489"
"Hungary","2014","Women","16-19","0.004"
"Hungary","2014","Women","20-24","0.008"
"Hungary","2014","Women","25-29","0.016"
"Hungary","2014","Women","30-34","0.012"
"Hungary","2014","Women","35-39","0.014"
"Hungary","2014","Women","40-44","0.029"
"Hungary","2014","Women","45-49","0.033"
"Hungary","2014","Women","50-54","0.066"
"Hungary","2014","Women","55-59","0.08"
"Hungary","2014","Women","60-64","0.099"
"Hungary","2014","Women","65-69","0.146"
"Hungary","2014","Women","70-74","0.165"
"Hungary","2014","Women","75-79","0.241"
"Hungary","2014","Women","80-84","0.31"
"Hungary","2014","Women","85+","0.478"
"Hungary","2014","Men","16-19","0.038"
"Hungary","2014","Men","20-24","0.015"
"Hungary","2014","Men","25-29","0.01"
"Hungary","2014","Men","30-34","0.013"
"Hungary","2014","Men","35-39","0.028"
"Hungary","2014","Men","40-44","0.021"
"Hungary","2014","Men","45-49","0.046"
"Hungary","2014","Men","50-54","0.082"
"Hungary","2014","Men","55-59","0.079"
"Hungary","2014","Men","60-64","0.096"
"Hungary","2014","Men","65-69","0.114"
"Hungary","2014","Men","70-74","0.129"
"Hungary","2014","Men","75-79","0.232"
"Hungary","2014","Men","80-84","0.305"
"Hungary","2014","Men","85+","0.344"
"Ireland","2014","Women","16-19","0.014"
"Ireland","2014","Women","20-24","0.007"
"Ireland","2014","Women","25-29","0.031"
"Ireland","2014","Women","30-34","0.028"
"Ireland","2014","Women","35-39","0.03"
"Ireland","2014","Women","40-44","0.042"
"Ireland","2014","Women","45-49","0.046"
"Ireland","2014","Women","50-54","0.073"
"Ireland","2014","Women","55-59","0.1"
"Ireland","2014","Women","60-64","0.066"
"Ireland","2014","Women","65-69","0.107"
"Ireland","2014","Women","70-74","0.075"
"Ireland","2014","Women","75-79","0.116"
"Ireland","2014","Women","80-84","0.213"
"Ireland","2014","Women","85+","0.319"
"Ireland","2014","Men","16-19","0.029"
"Ireland","2014","Men","20-24","0.012"
"Ireland","2014","Men","25-29","0.015"
"Ireland","2014","Men","30-34","0.03"
"Ireland","2014","Men","35-39","0.018"
"Ireland","2014","Men","40-44","0.041"
"Ireland","2014","Men","45-49","0.032"
"Ireland","2014","Men","50-54","0.066"
"Ireland","2014","Men","55-59","0.082"
"Ireland","2014","Men","60-64","0.108"
"Ireland","2014","Men","65-69","0.066"
"Ireland","2014","Men","70-74","0.145"
"Ireland","2014","Men","75-79","0.11"
"Ireland","2014","Men","80-84","0.191"
"Ireland","2014","Men","85+","0.183"
"Italy","2014","Women","16-19","0.01"
"Italy","2014","Women","20-24","0.01"
"Italy","2014","Women","25-29","0.017"
"Italy","2014","Women","30-34","0.02"
"Italy","2014","Women","35-39","0.028"
"Italy","2014","Women","40-44","0.024"
"Italy","2014","Women","45-49","0.032"
"Italy","2014","Women","50-54","0.049"
"Italy","2014","Women","55-59","0.075"
"Italy","2014","Women","60-64","0.082"
"Italy","2014","Women","65-69","0.117"
"Italy","2014","Women","70-74","0.165"
"Italy","2014","Women","75-79","0.271"
"Italy","2014","Women","80-84","0.341"
"Italy","2014","Women","85+","0.476"
"Italy","2014","Men","16-19","0.016"
"Italy","2014","Men","20-24","0.02"
"Italy","2014","Men","25-29","0.02"
"Italy","2014","Men","30-34","0.016"
"Italy","2014","Men","35-39","0.026"
"Italy","2014","Men","40-44","0.038"
"Italy","2014","Men","45-49","0.051"
"Italy","2014","Men","50-54","0.057"
"Italy","2014","Men","55-59","0.066"
"Italy","2014","Men","60-64","0.091"
"Italy","2014","Men","65-69","0.122"
"Italy","2014","Men","70-74","0.162"
"Italy","2014","Men","75-79","0.211"
"Italy","2014","Men","80-84","0.309"
"Italy","2014","Men","85+","0.399"
"Latvia","2014","Women","16-19","0.006"
"Latvia","2014","Women","20-24","0.014"
"Latvia","2014","Women","25-29","0.01"
"Latvia","2014","Women","30-34","0.005"
"Latvia","2014","Women","35-39","0.025"
"Latvia","2014","Women","40-44","0.046"
"Latvia","2014","Women","45-49","0.026"
"Latvia","2014","Women","50-54","0.061"
"Latvia","2014","Women","55-59","0.093"
"Latvia","2014","Women","60-64","0.114"
"Latvia","2014","Women","65-69","0.135"
"Latvia","2014","Women","70-74","0.21"
"Latvia","2014","Women","75-79","0.291"
"Latvia","2014","Women","80-84","0.417"
"Latvia","2014","Women","85+","0.485"
"Latvia","2014","Men","16-19","0.012"
"Latvia","2014","Men","20-24","0.019"
"Latvia","2014","Men","25-29","0.008"
"Latvia","2014","Men","30-34","0.013"
"Latvia","2014","Men","35-39","0.03"
"Latvia","2014","Men","40-44","0.03"
"Latvia","2014","Men","45-49","0.061"
"Latvia","2014","Men","50-54","0.063"
"Latvia","2014","Men","55-59","0.11"
"Latvia","2014","Men","60-64","0.095"
"Latvia","2014","Men","65-69","0.131"
"Latvia","2014","Men","70-74","0.234"
"Latvia","2014","Men","75-79","0.231"
"Latvia","2014","Men","80-84","0.337"
"Latvia","2014","Men","85+","0.45"
"Lithuania","2014","Women","16-19","0"
"Lithuania","2014","Women","20-24","0.031"
"Lithuania","2014","Women","25-29","0.014"
"Lithuania","2014","Women","30-34","0.023"
"Lithuania","2014","Women","35-39","0.015"
"Lithuania","2014","Women","40-44","0.034"
"Lithuania","2014","Women","45-49","0.019"
"Lithuania","2014","Women","50-54","0.044"
"Lithuania","2014","Women","55-59","0.055"
"Lithuania","2014","Women","60-64","0.099"
"Lithuania","2014","Women","65-69","0.077"
"Lithuania","2014","Women","70-74","0.125"
"Lithuania","2014","Women","75-79","0.187"
"Lithuania","2014","Women","80-84","0.373"
"Lithuania","2014","Women","85+","0.512"
"Lithuania","2014","Men","16-19","0"
"Lithuania","2014","Men","20-24","0.018"
"Lithuania","2014","Men","25-29","0.013"
"Lithuania","2014","Men","30-34","0.012"
"Lithuania","2014","Men","35-39","0.037"
"Lithuania","2014","Men","40-44","0.029"
"Lithuania","2014","Men","45-49","0.031"
"Lithuania","2014","Men","50-54","0.042"
"Lithuania","2014","Men","55-59","0.086"
"Lithuania","2014","Men","60-64","0.101"
"Lithuania","2014","Men","65-69","0.152"
"Lithuania","2014","Men","70-74","0.145"
"Lithuania","2014","Men","75-79","0.178"
"Lithuania","2014","Men","80-84","0.253"
"Lithuania","2014","Men","85+","0.509"
"Luxembourg","2014","Women","16-19","0.012"
"Luxembourg","2014","Women","20-24","0.018"
"Luxembourg","2014","Women","25-29","0.027"
"Luxembourg","2014","Women","30-34","0.048"
"Luxembourg","2014","Women","35-39","0.054"
"Luxembourg","2014","Women","40-44","0.074"
"Luxembourg","2014","Women","45-49","0.072"
"Luxembourg","2014","Women","50-54","0.121"
"Luxembourg","2014","Women","55-59","0.139"
"Luxembourg","2014","Women","60-64","0.095"
"Luxembourg","2014","Women","65-69","0.138"
"Luxembourg","2014","Women","70-74","0.133"
"Luxembourg","2014","Women","75-79","0.16"
"Luxembourg","2014","Women","80-84","0.301"
"Luxembourg","2014","Women","85+","0.291"
"Luxembourg","2014","Men","16-19","0.021"
"Luxembourg","2014","Men","20-24","0.033"
"Luxembourg","2014","Men","25-29","0.033"
"Luxembourg","2014","Men","30-34","0.024"
"Luxembourg","2014","Men","35-39","0.028"
"Luxembourg","2014","Men","40-44","0.056"
"Luxembourg","2014","Men","45-49","0.05"
"Luxembourg","2014","Men","50-54","0.1"
"Luxembourg","2014","Men","55-59","0.115"
"Luxembourg","2014","Men","60-64","0.08"
"Luxembourg","2014","Men","65-69","0.063"
"Luxembourg","2014","Men","70-74","0.126"
"Luxembourg","2014","Men","75-79","0.174"
"Luxembourg","2014","Men","80-84","0.21"
"Luxembourg","2014","Men","85+","0.168"
"Malta","2014","Women","16-19","0.009"
"Malta","2014","Women","20-24","0"
"Malta","2014","Women","25-29","0"
"Malta","2014","Women","30-34","0.008"
"Malta","2014","Women","35-39","0.005"
"Malta","2014","Women","40-44","0.016"
"Malta","2014","Women","45-49","0.019"
"Malta","2014","Women","50-54","0.007"
"Malta","2014","Women","55-59","0.033"
"Malta","2014","Women","60-64","0.038"
"Malta","2014","Women","65-69","0.048"
"Malta","2014","Women","70-74","0.064"
"Malta","2014","Women","75-79","0.084"
"Malta","2014","Women","80-84","0.158"
"Malta","2014","Women","85+","0.158"
"Malta","2014","Men","16-19","0.006"
"Malta","2014","Men","20-24","0.005"
"Malta","2014","Men","25-29","0.006"
"Malta","2014","Men","30-34","0.007"
"Malta","2014","Men","35-39","0.009"
"Malta","2014","Men","40-44","0"
"Malta","2014","Men","45-49","0.036"
"Malta","2014","Men","50-54","0.02"
"Malta","2014","Men","55-59","0.044"
"Malta","2014","Men","60-64","0.045"
"Malta","2014","Men","65-69","0.032"
"Malta","2014","Men","70-74","0.039"
"Malta","2014","Men","75-79","0.102"
"Malta","2014","Men","80-84","0.099"
"Malta","2014","Men","85+","0.132"
"Netherlands","2014","Women","16-19","0.009"
"Netherlands","2014","Women","20-24","0.003"
"Netherlands","2014","Women","25-29","0.023"
"Netherlands","2014","Women","30-34","0.022"
"Netherlands","2014","Women","35-39","0.049"
"Netherlands","2014","Women","40-44","0.037"
"Netherlands","2014","Women","45-49","0.033"
"Netherlands","2014","Women","50-54","0.094"
"Netherlands","2014","Women","55-59","0.077"
"Netherlands","2014","Women","60-64","0.096"
"Netherlands","2014","Women","65-69","0.061"
"Netherlands","2014","Women","70-74","0.109"
"Netherlands","2014","Women","75-79","0.122"
"Netherlands","2014","Women","80-84","0.197"
"Netherlands","2014","Women","85+","0.211"
"Netherlands","2014","Men","16-19","0"
"Netherlands","2014","Men","20-24","0.015"
"Netherlands","2014","Men","25-29","0.028"
"Netherlands","2014","Men","30-34","0.015"
"Netherlands","2014","Men","35-39","0.015"
"Netherlands","2014","Men","40-44","0.005"
"Netherlands","2014","Men","45-49","0.029"
"Netherlands","2014","Men","50-54","0.078"
"Netherlands","2014","Men","55-59","0.062"
"Netherlands","2014","Men","60-64","0.085"
"Netherlands","2014","Men","65-69","0.045"
"Netherlands","2014","Men","70-74","0.058"
"Netherlands","2014","Men","75-79","0.102"
"Netherlands","2014","Men","80-84","0.138"
"Netherlands","2014","Men","85+","0.207"
"Poland","2014","Women","16-19","0.009"
"Poland","2014","Women","20-24","0.011"
"Poland","2014","Women","25-29","0.01"
"Poland","2014","Women","30-34","0.011"
"Poland","2014","Women","35-39","0.025"
"Poland","2014","Women","40-44","0.034"
"Poland","2014","Women","45-49","0.045"
"Poland","2014","Women","50-54","0.06"
"Poland","2014","Women","55-59","0.081"
"Poland","2014","Women","60-64","0.077"
"Poland","2014","Women","65-69","0.11"
"Poland","2014","Women","70-74","0.15"
"Poland","2014","Women","75-79","0.232"
"Poland","2014","Women","80-84","0.271"
"Poland","2014","Women","85+","0.443"
"Poland","2014","Men","16-19","0.016"
"Poland","2014","Men","20-24","0.023"
"Poland","2014","Men","25-29","0.022"
"Poland","2014","Men","30-34","0.018"
"Poland","2014","Men","35-39","0.023"
"Poland","2014","Men","40-44","0.048"
"Poland","2014","Men","45-49","0.046"
"Poland","2014","Men","50-54","0.065"
"Poland","2014","Men","55-59","0.104"
"Poland","2014","Men","60-64","0.137"
"Poland","2014","Men","65-69","0.144"
"Poland","2014","Men","70-74","0.18"
"Poland","2014","Men","75-79","0.203"
"Poland","2014","Men","80-84","0.315"
"Poland","2014","Men","85+","0.298"
"Portugal","2014","Women","16-19","0.006"
"Portugal","2014","Women","20-24","0.01"
"Portugal","2014","Women","25-29","0.017"
"Portugal","2014","Women","30-34","0.04"
"Portugal","2014","Women","35-39","0.03"
"Portugal","2014","Women","40-44","0.059"
"Portugal","2014","Women","45-49","0.045"
"Portugal","2014","Women","50-54","0.083"
"Portugal","2014","Women","55-59","0.104"
"Portugal","2014","Women","60-64","0.126"
"Portugal","2014","Women","65-69","0.167"
"Portugal","2014","Women","70-74","0.226"
"Portugal","2014","Women","75-79","0.266"
"Portugal","2014","Women","80-84","0.263"
"Portugal","2014","Women","85+","0.394"
"Portugal","2014","Men","16-19","0.008"
"Portugal","2014","Men","20-24","0.021"
"Portugal","2014","Men","25-29","0.019"
"Portugal","2014","Men","30-34","0.027"
"Portugal","2014","Men","35-39","0.024"
"Portugal","2014","Men","40-44","0.058"
"Portugal","2014","Men","45-49","0.05"
"Portugal","2014","Men","50-54","0.054"
"Portugal","2014","Men","55-59","0.097"
"Portugal","2014","Men","60-64","0.078"
"Portugal","2014","Men","65-69","0.136"
"Portugal","2014","Men","70-74","0.167"
"Portugal","2014","Men","75-79","0.191"
"Portugal","2014","Men","80-84","0.299"
"Portugal","2014","Men","85+","0.285"
"Romania","2014","Women","16-19","0.002"
"Romania","2014","Women","20-24","0"
"Romania","2014","Women","25-29","0.012"
"Romania","2014","Women","30-34","0.008"
"Romania","2014","Women","35-39","0.017"
"Romania","2014","Women","40-44","0.022"
"Romania","2014","Women","45-49","0.019"
"Romania","2014","Women","50-54","0.074"
"Romania","2014","Women","55-59","0.114"
"Romania","2014","Women","60-64","0.121"
"Romania","2014","Women","65-69","0.13"
"Romania","2014","Women","70-74","0.188"
"Romania","2014","Women","75-79","0.318"
"Romania","2014","Women","80-84","0.405"
"Romania","2014","Women","85+","0.448"
"Romania","2014","Men","16-19","0.02"
"Romania","2014","Men","20-24","0.01"
"Romania","2014","Men","25-29","0.023"
"Romania","2014","Men","30-34","0.025"
"Romania","2014","Men","35-39","0.013"
"Romania","2014","Men","40-44","0.027"
"Romania","2014","Men","45-49","0.04"
"Romania","2014","Men","50-54","0.03"
"Romania","2014","Men","55-59","0.111"
"Romania","2014","Men","60-64","0.093"
"Romania","2014","Men","65-69","0.119"
"Romania","2014","Men","70-74","0.114"
"Romania","2014","Men","75-79","0.225"
"Romania","2014","Men","80-84","0.258"
"Romania","2014","Men","85+","0.549"
"Slovakia","2014","Women","16-19","0.013"
"Slovakia","2014","Women","20-24","0.018"
"Slovakia","2014","Women","25-29","0.022"
"Slovakia","2014","Women","30-34","0.023"
"Slovakia","2014","Women","35-39","0.022"
"Slovakia","2014","Women","40-44","0.053"
"Slovakia","2014","Women","45-49","0.061"
"Slovakia","2014","Women","50-54","0.083"
"Slovakia","2014","Women","55-59","0.123"
"Slovakia","2014","Women","60-64","0.146"
"Slovakia","2014","Women","65-69","0.184"
"Slovakia","2014","Women","70-74","0.248"
"Slovakia","2014","Women","75-79","0.33"
"Slovakia","2014","Women","80-84","0.58"
"Slovakia","2014","Women","85+","0.707"
"Slovakia","2014","Men","16-19","0.006"
"Slovakia","2014","Men","20-24","0.022"
"Slovakia","2014","Men","25-29","0.013"
"Slovakia","2014","Men","30-34","0.026"
"Slovakia","2014","Men","35-39","0.037"
"Slovakia","2014","Men","40-44","0.032"
"Slovakia","2014","Men","45-49","0.05"
"Slovakia","2014","Men","50-54","0.081"
"Slovakia","2014","Men","55-59","0.104"
"Slovakia","2014","Men","60-64","0.122"
"Slovakia","2014","Men","65-69","0.186"
"Slovakia","2014","Men","70-74","0.26"
"Slovakia","2014","Men","75-79","0.331"
"Slovakia","2014","Men","80-84","0.393"
"Slovakia","2014","Men","85+","0.55"
"Slovenia","2014","Women","16-19","0.005"
"Slovenia","2014","Women","20-24","0.016"
"Slovenia","2014","Women","25-29","0.036"
"Slovenia","2014","Women","30-34","0.037"
"Slovenia","2014","Women","35-39","0.039"
"Slovenia","2014","Women","40-44","0.048"
"Slovenia","2014","Women","45-49","0.057"
"Slovenia","2014","Women","50-54","0.117"
"Slovenia","2014","Women","55-59","0.105"
"Slovenia","2014","Women","60-64","0.103"
"Slovenia","2014","Women","65-69","0.166"
"Slovenia","2014","Women","70-74","0.219"
"Slovenia","2014","Women","75-79","0.257"
"Slovenia","2014","Women","80-84","0.263"
"Slovenia","2014","Women","85+","0.397"
"Slovenia","2014","Men","16-19","0.029"
"Slovenia","2014","Men","20-24","0.023"
"Slovenia","2014","Men","25-29","0.021"
"Slovenia","2014","Men","30-34","0.023"
"Slovenia","2014","Men","35-39","0.034"
"Slovenia","2014","Men","40-44","0.059"
"Slovenia","2014","Men","45-49","0.08"
"Slovenia","2014","Men","50-54","0.09"
"Slovenia","2014","Men","55-59","0.127"
"Slovenia","2014","Men","60-64","0.145"
"Slovenia","2014","Men","65-69","0.167"
"Slovenia","2014","Men","70-74","0.16"
"Slovenia","2014","Men","75-79","0.208"
"Slovenia","2014","Men","80-84","0.262"
"Slovenia","2014","Men","85+","0.363"
"Spain","2014","Women","16-19","0.003"
"Spain","2014","Women","20-24","0.009"
"Spain","2014","Women","25-29","0.005"
"Spain","2014","Women","30-34","0.017"
"Spain","2014","Women","35-39","0.02"
"Spain","2014","Women","40-44","0.023"
"Spain","2014","Women","45-49","0.033"
"Spain","2014","Women","50-54","0.047"
"Spain","2014","Women","55-59","0.05"
"Spain","2014","Women","60-64","0.059"
"Spain","2014","Women","65-69","0.081"
"Spain","2014","Women","70-74","0.104"
"Spain","2014","Women","75-79","0.175"
"Spain","2014","Women","80-84","0.224"
"Spain","2014","Women","85+","0.36"
"Spain","2014","Men","16-19","0.009"
"Spain","2014","Men","20-24","0.012"
"Spain","2014","Men","25-29","0.014"
"Spain","2014","Men","30-34","0.015"
"Spain","2014","Men","35-39","0.025"
"Spain","2014","Men","40-44","0.021"
"Spain","2014","Men","45-49","0.022"
"Spain","2014","Men","50-54","0.039"
"Spain","2014","Men","55-59","0.051"
"Spain","2014","Men","60-64","0.05"
"Spain","2014","Men","65-69","0.07"
"Spain","2014","Men","70-74","0.077"
"Spain","2014","Men","75-79","0.125"
"Spain","2014","Men","80-84","0.181"
"Spain","2014","Men","85+","0.227"
"Sweden","2014","Women","16-19","0"
"Sweden","2014","Women","20-24","0.005"
"Sweden","2014","Women","25-29","0.007"
"Sweden","2014","Women","30-34","0.004"
"Sweden","2014","Women","35-39","0.025"
"Sweden","2014","Women","40-44","0.034"
"Sweden","2014","Women","45-49","0.044"
"Sweden","2014","Women","50-54","0.06"
"Sweden","2014","Women","55-59","0.037"
"Sweden","2014","Women","60-64","0.037"
"Sweden","2014","Women","65-69","0.032"
"Sweden","2014","Women","70-74","0.042"
"Sweden","2014","Women","75-79","0.073"
"Sweden","2014","Women","80-84","0.109"
"Sweden","2014","Women","85+","0.182"
"Sweden","2014","Men","16-19","0.016"
"Sweden","2014","Men","20-24","0.01"
"Sweden","2014","Men","25-29","0.006"
"Sweden","2014","Men","30-34","0.017"
"Sweden","2014","Men","35-39","0.01"
"Sweden","2014","Men","40-44","0.009"
"Sweden","2014","Men","45-49","0.009"
"Sweden","2014","Men","50-54","0.024"
"Sweden","2014","Men","55-59","0.041"
"Sweden","2014","Men","60-64","0.015"
"Sweden","2014","Men","65-69","0.022"
"Sweden","2014","Men","70-74","0.012"
"Sweden","2014","Men","75-79","0.052"
"Sweden","2014","Men","80-84","0.083"
"Sweden","2014","Men","85+","0.209"
"United Kingdom","2014","Women","16-19","0.025"
"United Kingdom","2014","Women","20-24","0.041"
"United Kingdom","2014","Women","25-29","0.027"
"United Kingdom","2014","Women","30-34","0.041"
"United Kingdom","2014","Women","35-39","0.056"
"United Kingdom","2014","Women","40-44","0.052"
"United Kingdom","2014","Women","45-49","0.101"
"United Kingdom","2014","Women","50-54","0.107"
"United Kingdom","2014","Women","55-59","0.121"
"United Kingdom","2014","Women","60-64","0.134"
"United Kingdom","2014","Women","65-69","0.153"
"United Kingdom","2014","Women","70-74","0.177"
"United Kingdom","2014","Women","75-79","0.236"
"United Kingdom","2014","Women","80-84","0.309"
"United Kingdom","2014","Women","85+","0.413"
"United Kingdom","2014","Men","16-19","0.06"
"United Kingdom","2014","Men","20-24","0.02"
"United Kingdom","2014","Men","25-29","0.031"
"United Kingdom","2014","Men","30-34","0.048"
"United Kingdom","2014","Men","35-39","0.059"
"United Kingdom","2014","Men","40-44","0.068"
"United Kingdom","2014","Men","45-49","0.07"
"United Kingdom","2014","Men","50-54","0.101"
"United Kingdom","2014","Men","55-59","0.126"
"United Kingdom","2014","Men","60-64","0.152"
"United Kingdom","2014","Men","65-69","0.179"
"United Kingdom","2014","Men","70-74","0.182"
"United Kingdom","2014","Men","75-79","0.239"
"United Kingdom","2014","Men","80-84","0.275"
"United Kingdom","2014","Men","85+","0.359"
"Austria","2015","Women","16-19","0"
"Austria","2015","Women","20-24","0.011"
"Austria","2015","Women","25-29","0.034"
"Austria","2015","Women","30-34","0.022"
"Austria","2015","Women","35-39","0.067"
"Austria","2015","Women","40-44","0.058"
"Austria","2015","Women","45-49","0.082"
"Austria","2015","Women","50-54","0.093"
"Austria","2015","Women","55-59","0.091"
"Austria","2015","Women","60-64","0.105"
"Austria","2015","Women","65-69","0.113"
"Austria","2015","Women","70-74","0.149"
"Austria","2015","Women","75-79","0.215"
"Austria","2015","Women","80-84","0.347"
"Austria","2015","Women","85+","0.48"
"Austria","2015","Men","16-19","0"
"Austria","2015","Men","20-24","0.014"
"Austria","2015","Men","25-29","0.017"
"Austria","2015","Men","30-34","0.023"
"Austria","2015","Men","35-39","0.037"
