"Territorial Unit","Year","Sex","Age","Severely Limited"
"Austria","2012","Women","65-69","0.131"
"Austria","2012","Women","70-74","0.149"
"Austria","2012","Women","75-79","0.254"
"Austria","2012","Women","80-84","0.263"
"Austria","2012","Women","85+","0.464"
"Austria","2012","Men","16-19","0.014"
"Austria","2012","Men","20-24","0.024"
"Austria","2012","Men","25-29","0.021"
"Austria","2012","Men","30-34","0.033"
"Austria","2012","Men","35-39","0.045"
"Austria","2012","Men","40-44","0.061"
"Austria","2012","Men","45-49","0.062"
"Austria","2012","Men","50-54","0.106"
"Austria","2012","Men","55-59","0.151"
"Austria","2012","Men","60-64","0.124"
"Austria","2012","Men","65-69","0.129"
"Austria","2012","Men","70-74","0.156"
"Austria","2012","Men","75-79","0.208"
"Austria","2012","Men","80-84","0.317"
"Austria","2012","Men","85+","0.406"
"Belgium","2012","Women","16-19","0.003"
"Belgium","2012","Women","20-24","0.027"
"Belgium","2012","Women","25-29","0.015"
"Belgium","2012","Women","30-34","0.03"
"Belgium","2012","Women","35-39","0.047"
"Belgium","2012","Women","40-44","0.064"
"Belgium","2012","Women","45-49","0.063"
"Belgium","2012","Women","50-54","0.071"
"Belgium","2012","Women","55-59","0.1"
"Belgium","2012","Women","60-64","0.131"
"Belgium","2012","Women","65-69","0.08"
"Belgium","2012","Women","70-74","0.118"
"Belgium","2012","Women","75-79","0.223"
"Belgium","2012","Women","80-84","0.216"
"Belgium","2012","Women","85+","0.287"
"Belgium","2012","Men","16-19","0.02"
"Belgium","2012","Men","20-24","0.017"
"Belgium","2012","Men","25-29","0.007"
"Belgium","2012","Men","30-34","0.037"
"Belgium","2012","Men","35-39","0.028"
"Belgium","2012","Men","40-44","0.071"
"Belgium","2012","Men","45-49","0.079"
"Belgium","2012","Men","50-54","0.076"
"Belgium","2012","Men","55-59","0.097"
"Belgium","2012","Men","60-64","0.079"
"Belgium","2012","Men","65-69","0.097"
"Belgium","2012","Men","70-74","0.118"
"Belgium","2012","Men","75-79","0.16"
"Belgium","2012","Men","80-84","0.17"
"Belgium","2012","Men","85+","0.146"
"Denmark","2012","Women","16-19","0"
"Denmark","2012","Women","20-24","0.018"
"Denmark","2012","Women","25-29","0.021"
"Denmark","2012","Women","30-34","0.07"
"Denmark","2012","Women","35-39","0.039"
"Denmark","2012","Women","40-44","0.065"
"Denmark","2012","Women","45-49","0.091"
"Denmark","2012","Women","50-54","0.101"
"Denmark","2012","Women","55-59","0.086"
"Denmark","2012","Women","60-64","0.071"
"Denmark","2012","Women","65-69","0.047"
"Denmark","2012","Women","70-74","0.066"
"Denmark","2012","Women","75-79","0.076"
"Denmark","2012","Women","80-84","0.149"
"Denmark","2012","Women","85+","0.073"
"Denmark","2012","Men","16-19","0.012"
"Denmark","2012","Men","20-24","0.051"
"Denmark","2012","Men","25-29","0.007"
"Denmark","2012","Men","30-34","0.083"
"Denmark","2012","Men","35-39","0.12"
"Denmark","2012","Men","40-44","0.086"
"Denmark","2012","Men","45-49","0.077"
"Denmark","2012","Men","50-54","0.061"
"Denmark","2012","Men","55-59","0.117"
"Denmark","2012","Men","60-64","0.076"
"Denmark","2012","Men","65-69","0.059"
"Denmark","2012","Men","70-74","0.071"
"Denmark","2012","Men","75-79","0.073"
"Denmark","2012","Men","80-84","0.067"
"Denmark","2012","Men","85+","0.295"
"Finland","2012","Women","16-19","0.012"
"Finland","2012","Women","20-24","0.023"
"Finland","2012","Women","25-29","0.032"
"Finland","2012","Women","30-34","0.024"
"Finland","2012","Women","35-39","0.033"
"Finland","2012","Women","40-44","0.032"
"Finland","2012","Women","45-49","0.057"
"Finland","2012","Women","50-54","0.061"
"Finland","2012","Women","55-59","0.068"
"Finland","2012","Women","60-64","0.107"
"Finland","2012","Women","65-69","0.087"
"Finland","2012","Women","70-74","0.098"
"Finland","2012","Women","75-79","0.158"
"Finland","2012","Women","80-84","0.258"
"Finland","2012","Women","85+","0.249"
"Finland","2012","Men","16-19","0.011"
"Finland","2012","Men","20-24","0.016"
"Finland","2012","Men","25-29","0.028"
"Finland","2012","Men","30-34","0.018"
"Finland","2012","Men","35-39","0.025"
"Finland","2012","Men","40-44","0.075"
"Finland","2012","Men","45-49","0.045"
"Finland","2012","Men","50-54","0.092"
"Finland","2012","Men","55-59","0.06"
"Finland","2012","Men","60-64","0.093"
"Finland","2012","Men","65-69","0.075"
"Finland","2012","Men","70-74","0.149"
"Finland","2012","Men","75-79","0.166"
"Finland","2012","Men","80-84","0.23"
"Finland","2012","Men","85+","0.293"
"France","2012","Women","16-19","0.021"
"France","2012","Women","20-24","0.01"
"France","2012","Women","25-29","0.012"
"France","2012","Women","30-34","0.017"
"France","2012","Women","35-39","0.03"
"France","2012","Women","40-44","0.059"
"France","2012","Women","45-49","0.064"
"France","2012","Women","50-54","0.068"
"France","2012","Women","55-59","0.109"
"France","2012","Women","60-64","0.109"
"France","2012","Women","65-69","0.108"
"France","2012","Women","70-74","0.199"
"France","2012","Women","75-79","0.214"
"France","2012","Women","80-84","0.314"
"France","2012","Women","85+","0.447"
"France","2012","Men","16-19","0.023"
"France","2012","Men","20-24","0.02"
"France","2012","Men","25-29","0.028"
"France","2012","Men","30-34","0.034"
"France","2012","Men","35-39","0.027"
"France","2012","Men","40-44","0.033"
"France","2012","Men","45-49","0.055"
"France","2012","Men","50-54","0.078"
"France","2012","Men","55-59","0.101"
"France","2012","Men","60-64","0.096"
"France","2012","Men","65-69","0.088"
"France","2012","Men","70-74","0.147"
"France","2012","Men","75-79","0.215"
"France","2012","Men","80-84","0.287"
"France","2012","Men","85+","0.356"
"Germany","2012","Women","16-19","0.008"
"Germany","2012","Women","20-24","0.012"
"Germany","2012","Women","25-29","0.02"
"Germany","2012","Women","30-34","0.032"
"Germany","2012","Women","35-39","0.032"
"Germany","2012","Women","40-44","0.067"
"Germany","2012","Women","45-49","0.079"
"Germany","2012","Women","50-54","0.097"
"Germany","2012","Women","55-59","0.162"
"Germany","2012","Women","60-64","0.141"
"Germany","2012","Women","65-69","0.116"
"Germany","2012","Women","70-74","0.183"
"Germany","2012","Women","75-79","0.242"
"Germany","2012","Women","80-84","0.435"
"Germany","2012","Women","85+","0.533"
"Germany","2012","Men","16-19","0.011"
"Germany","2012","Men","20-24","0.025"
"Germany","2012","Men","25-29","0.031"
"Germany","2012","Men","30-34","0.029"
"Germany","2012","Men","35-39","0.051"
"Germany","2012","Men","40-44","0.061"
"Germany","2012","Men","45-49","0.08"
"Germany","2012","Men","50-54","0.095"
"Germany","2012","Men","55-59","0.151"
"Germany","2012","Men","60-64","0.188"
"Germany","2012","Men","65-69","0.173"
"Germany","2012","Men","70-74","0.19"
"Germany","2012","Men","75-79","0.207"
"Germany","2012","Men","80-84","0.239"
"Germany","2012","Men","85+","0.398"
"Greece","2012","Women","16-19","0.017"
"Greece","2012","Women","20-24","0"
"Greece","2012","Women","25-29","0.012"
"Greece","2012","Women","30-34","0.03"
"Greece","2012","Women","35-39","0.033"
"Greece","2012","Women","40-44","0.037"
"Greece","2012","Women","45-49","0.034"
"Greece","2012","Women","50-54","0.043"
"Greece","2012","Women","55-59","0.134"
"Greece","2012","Women","60-64","0.149"
"Greece","2012","Women","65-69","0.18"
"Greece","2012","Women","70-74","0.237"
"Greece","2012","Women","75-79","0.374"
"Greece","2012","Women","80-84","0.374"
"Greece","2012","Women","85+","0.47"
"Greece","2012","Men","16-19","0"
"Greece","2012","Men","20-24","0.011"
"Greece","2012","Men","25-29","0.017"
"Greece","2012","Men","30-34","0.031"
"Greece","2012","Men","35-39","0.025"
"Greece","2012","Men","40-44","0.043"
"Greece","2012","Men","45-49","0.059"
"Greece","2012","Men","50-54","0.057"
"Greece","2012","Men","55-59","0.103"
"Greece","2012","Men","60-64","0.102"
"Greece","2012","Men","65-69","0.154"
"Greece","2012","Men","70-74","0.179"
"Greece","2012","Men","75-79","0.278"
"Greece","2012","Men","80-84","0.304"
"Greece","2012","Men","85+","0.389"
"Ireland","2012","Women","16-19","0.004"
"Ireland","2012","Women","20-24","0"
"Ireland","2012","Women","25-29","0.033"
"Ireland","2012","Women","30-34","0.022"
"Ireland","2012","Women","35-39","0.009"
"Ireland","2012","Women","40-44","0.051"
"Ireland","2012","Women","45-49","0.033"
"Ireland","2012","Women","50-54","0.037"
"Ireland","2012","Women","55-59","0.062"
"Ireland","2012","Women","60-64","0.069"
"Ireland","2012","Women","65-69","0.094"
"Ireland","2012","Women","70-74","0.081"
"Ireland","2012","Women","75-79","0.076"
"Ireland","2012","Women","80-84","0.127"
"Ireland","2012","Women","85+","0.276"
"Ireland","2012","Men","16-19","0.013"
"Ireland","2012","Men","20-24","0.015"
"Ireland","2012","Men","25-29","0.026"
"Ireland","2012","Men","30-34","0.018"
"Ireland","2012","Men","35-39","0.02"
"Ireland","2012","Men","40-44","0.046"
"Ireland","2012","Men","45-49","0.017"
"Ireland","2012","Men","50-54","0.069"
"Ireland","2012","Men","55-59","0.073"
"Ireland","2012","Men","60-64","0.084"
"Ireland","2012","Men","65-69","0.102"
"Ireland","2012","Men","70-74","0.145"
"Ireland","2012","Men","75-79","0.137"
"Ireland","2012","Men","80-84","0.208"
"Ireland","2012","Men","85+","0.274"
"Italy","2012","Women","16-19","0.007"
"Italy","2012","Women","20-24","0.014"
"Italy","2012","Women","25-29","0.013"
"Italy","2012","Women","30-34","0.021"
"Italy","2012","Women","35-39","0.025"
"Italy","2012","Women","40-44","0.034"
"Italy","2012","Women","45-49","0.05"
"Italy","2012","Women","50-54","0.053"
"Italy","2012","Women","55-59","0.075"
"Italy","2012","Women","60-64","0.105"
"Italy","2012","Women","65-69","0.124"
"Italy","2012","Women","70-74","0.184"
"Italy","2012","Women","75-79","0.27"
"Italy","2012","Women","80-84","0.384"
"Italy","2012","Women","85+","0.493"
"Italy","2012","Men","16-19","0.014"
"Italy","2012","Men","20-24","0.023"
"Italy","2012","Men","25-29","0.023"
"Italy","2012","Men","30-34","0.03"
"Italy","2012","Men","35-39","0.024"
"Italy","2012","Men","40-44","0.043"
"Italy","2012","Men","45-49","0.058"
"Italy","2012","Men","50-54","0.065"
"Italy","2012","Men","55-59","0.066"
"Italy","2012","Men","60-64","0.091"
"Italy","2012","Men","65-69","0.129"
"Italy","2012","Men","70-74","0.141"
"Italy","2012","Men","75-79","0.22"
"Italy","2012","Men","80-84","0.304"
"Italy","2012","Men","85+","0.344"
"Luxembourg","2012","Women","16-19","0.006"
"Luxembourg","2012","Women","20-24","0.013"
"Luxembourg","2012","Women","25-29","0.015"
"Luxembourg","2012","Women","30-34","0.013"
"Luxembourg","2012","Women","35-39","0.041"
"Luxembourg","2012","Women","40-44","0.028"
"Luxembourg","2012","Women","45-49","0.043"
"Luxembourg","2012","Women","50-54","0.053"
"Luxembourg","2012","Women","55-59","0.075"
"Luxembourg","2012","Women","60-64","0.069"
"Luxembourg","2012","Women","65-69","0.11"
"Luxembourg","2012","Women","70-74","0.146"
"Luxembourg","2012","Women","75-79","0.214"
"Luxembourg","2012","Women","80-84","0.216"
"Luxembourg","2012","Women","85+","0.2"
"Luxembourg","2012","Men","16-19","0.005"
"Luxembourg","2012","Men","20-24","0.017"
"Luxembourg","2012","Men","25-29","0.03"
"Luxembourg","2012","Men","30-34","0.037"
"Luxembourg","2012","Men","35-39","0.032"
"Luxembourg","2012","Men","40-44","0.06"
"Luxembourg","2012","Men","45-49","0.042"
"Luxembourg","2012","Men","50-54","0.058"
"Luxembourg","2012","Men","55-59","0.119"
"Luxembourg","2012","Men","60-64","0.051"
"Luxembourg","2012","Men","65-69","0.081"
"Luxembourg","2012","Men","70-74","0.105"
"Luxembourg","2012","Men","75-79","0.155"
"Luxembourg","2012","Men","80-84","0.185"
"Luxembourg","2012","Men","85+","0.272"
"Netherlands","2012","Women","16-19","0.004"
"Netherlands","2012","Women","20-24","0.007"
"Netherlands","2012","Women","25-29","0.016"
"Netherlands","2012","Women","30-34","0.035"
"Netherlands","2012","Women","35-39","0.052"
"Netherlands","2012","Women","40-44","0.037"
"Netherlands","2012","Women","45-49","0.056"
"Netherlands","2012","Women","50-54","0.08"
"Netherlands","2012","Women","55-59","0.071"
"Netherlands","2012","Women","60-64","0.064"
"Netherlands","2012","Women","65-69","0.055"
"Netherlands","2012","Women","70-74","0.093"
"Netherlands","2012","Women","75-79","0.14"
"Netherlands","2012","Women","80-84","0.189"
"Netherlands","2012","Women","85+","0.176"
"Netherlands","2012","Men","16-19","0.005"
"Netherlands","2012","Men","20-24","0.019"
"Netherlands","2012","Men","25-29","0.024"
"Netherlands","2012","Men","30-34","0.031"
"Netherlands","2012","Men","35-39","0.014"
"Netherlands","2012","Men","40-44","0.043"
"Netherlands","2012","Men","45-49","0.04"
"Netherlands","2012","Men","50-54","0.047"
"Netherlands","2012","Men","55-59","0.063"
"Netherlands","2012","Men","60-64","0.106"
"Netherlands","2012","Men","65-69","0.058"
"Netherlands","2012","Men","70-74","0.092"
"Netherlands","2012","Men","75-79","0.133"
"Netherlands","2012","Men","80-84","0.184"
"Netherlands","2012","Men","85+","0.164"
"Portugal","2012","Women","16-19","0.01"
"Portugal","2012","Women","20-24","0.007"
"Portugal","2012","Women","25-29","0.029"
"Portugal","2012","Women","30-34","0.035"
"Portugal","2012","Women","35-39","0.034"
"Portugal","2012","Women","40-44","0.04"
"Portugal","2012","Women","45-49","0.07"
"Portugal","2012","Women","50-54","0.06"
"Portugal","2012","Women","55-59","0.089"
"Portugal","2012","Women","60-64","0.112"
"Portugal","2012","Women","65-69","0.149"
"Portugal","2012","Women","70-74","0.201"
"Portugal","2012","Women","75-79","0.257"
"Portugal","2012","Women","80-84","0.336"
"Portugal","2012","Women","85+","0.446"
"Portugal","2012","Men","16-19","0.004"
"Portugal","2012","Men","20-24","0.013"
"Portugal","2012","Men","25-29","0.023"
"Portugal","2012","Men","30-34","0.02"
"Portugal","2012","Men","35-39","0.022"
"Portugal","2012","Men","40-44","0.038"
"Portugal","2012","Men","45-49","0.06"
"Portugal","2012","Men","50-54","0.065"
"Portugal","2012","Men","55-59","0.071"
"Portugal","2012","Men","60-64","0.098"
"Portugal","2012","Men","65-69","0.127"
"Portugal","2012","Men","70-74","0.146"
"Portugal","2012","Men","75-79","0.22"
"Portugal","2012","Men","80-84","0.263"
"Portugal","2012","Men","85+","0.33"
"Spain","2012","Women","16-19","0.006"
"Spain","2012","Women","20-24","0.004"
"Spain","2012","Women","25-29","0.016"
"Spain","2012","Women","30-34","0.007"
"Spain","2012","Women","35-39","0.006"
"Spain","2012","Women","40-44","0.028"
"Spain","2012","Women","45-49","0.009"
"Spain","2012","Women","50-54","0.033"
"Spain","2012","Women","55-59","0.051"
"Spain","2012","Women","60-64","0.063"
"Spain","2012","Women","65-69","0.074"
"Spain","2012","Women","70-74","0.089"
"Spain","2012","Women","75-79","0.187"
"Spain","2012","Women","80-84","0.238"
"Spain","2012","Women","85+","0.374"
"Spain","2012","Men","16-19","0.007"
"Spain","2012","Men","20-24","0.01"
"Spain","2012","Men","25-29","0.01"
"Spain","2012","Men","30-34","0.013"
"Spain","2012","Men","35-39","0.023"
"Spain","2012","Men","40-44","0.019"
"Spain","2012","Men","45-49","0.029"
"Spain","2012","Men","50-54","0.036"
"Spain","2012","Men","55-59","0.065"
"Spain","2012","Men","60-64","0.066"
"Spain","2012","Men","65-69","0.08"
"Spain","2012","Men","70-74","0.068"
"Spain","2012","Men","75-79","0.106"
"Spain","2012","Men","80-84","0.211"
"Spain","2012","Men","85+","0.276"
"Sweden","2012","Women","16-19","0.021"
"Sweden","2012","Women","20-24","0.03"
"Sweden","2012","Women","25-29","0.009"
"Sweden","2012","Women","30-34","0.041"
"Sweden","2012","Women","35-39","0.023"
"Sweden","2012","Women","40-44","0.059"
"Sweden","2012","Women","45-49","0.094"
"Sweden","2012","Women","50-54","0.099"
"Sweden","2012","Women","55-59","0.121"
"Sweden","2012","Women","60-64","0.093"
"Sweden","2012","Women","65-69","0.067"
"Sweden","2012","Women","70-74","0.084"
"Sweden","2012","Women","75-79","0.088"
"Sweden","2012","Women","80-84","0.144"
"Sweden","2012","Women","85+","0.153"
"Sweden","2012","Men","16-19","0.011"
"Sweden","2012","Men","20-24","0.02"
"Sweden","2012","Men","25-29","0.048"
"Sweden","2012","Men","30-34","0.03"
"Sweden","2012","Men","35-39","0.036"
"Sweden","2012","Men","40-44","0.051"
"Sweden","2012","Men","45-49","0.035"
"Sweden","2012","Men","50-54","0.068"
"Sweden","2012","Men","55-59","0.042"
"Sweden","2012","Men","60-64","0.077"
"Sweden","2012","Men","65-69","0.038"
"Sweden","2012","Men","70-74","0.044"
"Sweden","2012","Men","75-79","0.094"
"Sweden","2012","Men","80-84","0.135"
"Sweden","2012","Men","85+","0.225"
"United Kingdom","2012","Women","16-19","0.032"
"United Kingdom","2012","Women","20-24","0.052"
"United Kingdom","2012","Women","25-29","0.057"
"United Kingdom","2012","Women","30-34","0.034"
"United Kingdom","2012","Women","35-39","0.051"
"United Kingdom","2012","Women","40-44","0.069"
"United Kingdom","2012","Women","45-49","0.088"
"United Kingdom","2012","Women","50-54","0.114"
"United Kingdom","2012","Women","55-59","0.153"
"United Kingdom","2012","Women","60-64","0.136"
"United Kingdom","2012","Women","65-69","0.149"
"United Kingdom","2012","Women","70-74","0.218"
"United Kingdom","2012","Women","75-79","0.282"
"United Kingdom","2012","Women","80-84","0.333"
"United Kingdom","2012","Women","85+","0.448"
"United Kingdom","2012","Men","16-19","0.042"
"United Kingdom","2012","Men","20-24","0.022"
"United Kingdom","2012","Men","25-29","0.039"
"United Kingdom","2012","Men","30-34","0.034"
"United Kingdom","2012","Men","35-39","0.054"
"United Kingdom","2012","Men","40-44","0.09"
"United Kingdom","2012","Men","45-49","0.066"
"United Kingdom","2012","Men","50-54","0.087"
"United Kingdom","2012","Men","55-59","0.129"
"United Kingdom","2012","Men","60-64","0.143"
"United Kingdom","2012","Men","65-69","0.124"
"United Kingdom","2012","Men","70-74","0.168"
"United Kingdom","2012","Men","75-79","0.234"
"United Kingdom","2012","Men","80-84","0.255"
"United Kingdom","2012","Men","85+","0.374"
"Austria","2013","Women","16-19","0.02"
"Austria","2013","Women","20-24","0.004"
"Austria","2013","Women","25-29","0.012"
"Austria","2013","Women","30-34","0.026"
